,state,case_count
0,Alabama,291
0,Alaska,1305
0,Arizona,1072
0,Arkansas,363
0,California,3573
0,Colorado,375
0,Connecticut,222
0,Delaware,62
0,District of Columbia,51
0,Florida,2547
0,Georgia,426
0,Guam,4
0,Hawaii,260
0,Idaho,128
0,Illinois,467
0,Indiana,233
0,Iowa,110
0,Kansas,126
0,Kentucky,358
0,Louisiana,515
0,Maine,148
0,Maryland,227
0,Massachusetts,214
0,Michigan,586
0,Minnesota,200
0,Mississippi,193
0,Missouri,457
0,Montana,111
0,Nebraska,89
0,Nevada,221
0,New Hampshire,56
0,New Jersey,412
0,New Mexico,251
0,New York,1040
0,North Carolina,632
0,North Dakota,37
0,Northern Mariana Islands,2
0,Ohio,420
0,Oklahoma,691
0,Oregon,555
0,Pennsylvania,513
0,Puerto Rico,25
0,Rhode Island,32
0,South Carolina,281
0,South Dakota,38
0,Tennessee,922
0,Texas,2732
0,Utah,152
0,Vermont,55
0,Virgin Islands,16
0,Virginia,353
0,Washington,897
0,West Virginia,142
0,Wisconsin,217
0,Wyoming,60
