,state,case_count
0,Alabama,295
0,Alaska,1296
0,Arizona,1075
0,Arkansas,371
0,California,3561
0,Colorado,371
0,Connecticut,218
0,Delaware,62
0,District of Columbia,50
0,Florida,2433
0,Georgia,426
0,Guam,4
0,Hawaii,248
0,Idaho,128
0,Illinois,430
0,Indiana,232
0,Iowa,109
0,Kansas,126
0,Kentucky,356
0,Louisiana,515
0,Maine,149
0,Maryland,226
0,Massachusetts,210
0,Michigan,593
0,Minnesota,199
0,Mississippi,193
0,Missouri,456
0,Montana,107
0,Nebraska,89
0,Nevada,223
0,New Hampshire,57
0,New Jersey,413
0,New Mexico,249
0,New York,1042
0,North Carolina,620
0,North Dakota,36
0,Northern Mariana Islands,2
0,Ohio,416
0,Oklahoma,679
0,Oregon,553
0,Pennsylvania,516
0,Puerto Rico,25
0,Rhode Island,32
0,South Carolina,283
0,South Dakota,36
0,Tennessee,894
0,Texas,2712
0,Utah,156
0,Vermont,55
0,Virgin Islands,16
0,Virginia,351
0,Washington,901
0,West Virginia,139
0,Wisconsin,216
0,Wyoming,59
