,state,case_count
0,Alabama,296
0,Alaska,1303
0,Arizona,1080
0,Arkansas,354
0,California,3559
0,Colorado,366
0,Connecticut,216
0,Delaware,62
0,District of Columbia,50
0,Florida,2294
0,Georgia,428
0,Guam,4
0,Hawaii,250
0,Idaho,128
0,Illinois,429
0,Indiana,229
0,Iowa,107
0,Kansas,125
0,Kentucky,356
0,Louisiana,515
0,Maine,147
0,Maryland,225
0,Massachusetts,210
0,Michigan,592
0,Minnesota,199
0,Mississippi,189
0,Missouri,448
0,Montana,105
0,Nebraska,92
0,Nevada,223
0,New Hampshire,56
0,New Jersey,408
0,New Mexico,251
0,New York,1046
0,North Carolina,609
0,North Dakota,36
0,Northern Mariana Islands,2
0,Ohio,409
0,Oklahoma,673
0,Oregon,557
0,Pennsylvania,509
0,Puerto Rico,25
0,Rhode Island,32
0,South Carolina,280
0,South Dakota,36
0,Tennessee,879
0,Texas,2711
0,Utah,156
0,Vermont,55
0,Virgin Islands,16
0,Virginia,350
0,Washington,893
0,West Virginia,139
0,Wisconsin,214
0,Wyoming,59
