,state,case_count
0,Alabama,293
0,Alaska,1299
0,Arizona,1105
0,Arkansas,355
0,California,3629
0,Colorado,373
0,Connecticut,224
0,Delaware,64
0,District of Columbia,52
0,Florida,2380
0,Georgia,433
0,Guam,4
0,Hawaii,266
0,Idaho,131
0,Illinois,457
0,Indiana,239
0,Iowa,111
0,Kansas,130
0,Kentucky,360
0,Louisiana,515
0,Maine,148
0,Maryland,234
0,Massachusetts,217
0,Michigan,595
0,Minnesota,201
0,Mississippi,195
0,Missouri,458
0,Montana,111
0,Nebraska,88
0,Nevada,232
0,New Hampshire,60
0,New Jersey,422
0,New Mexico,258
0,New York,1051
0,North Carolina,649
0,North Dakota,39
0,Northern Mariana Islands,2
0,Ohio,427
0,Oklahoma,676
0,Oregon,560
0,Pennsylvania,521
0,Puerto Rico,26
0,Rhode Island,33
0,South Carolina,291
0,South Dakota,37
0,Tennessee,957
0,Texas,2754
0,Utah,151
0,Vermont,56
0,Virgin Islands,16
0,Virginia,351
0,Washington,910
0,West Virginia,142
0,Wisconsin,221
0,Wyoming,61
